Day,Bond A Price,Bond B Price,Bond C Price,Interest Rate,Inflation Rate,GDP Growth,Risk Tolerance,Investment Horizon,Client Goal,Predicted Return A,Predicted Return B,Predicted Return C,Volatility A,Volatility B,Volatility C
347,94.12887385400586,103.85276459085718,137.9130105721041,1.7088543174424418,1.7777516208315185,2.723868781054385,High,Long,Preservation,-0.0022823829129829656,-0.0014114581064537473,-0.001403445800938871,0.01424446761401647,0.005281124707937615,0.013792120011834528
348,94.88342699265374,102.32530959912138,137.62766206421452,2.2293206407138593,1.444474563421246,2.4212409779385626,High,Long,Income,0.0025500686564247474,0.0020122732603276247,-0.0039351106365672585,0.009342501238626155,0.009877640834438164,0.016963335474378675
349,94.02554111053415,102.25406011366162,138.62313083082896,1.8648070923728266,1.5588024039654393,2.235322904680465,Medium,Long,Preservation,-0.0012856114843795127,0.0009396909460513561,-0.0006961940972913847,0.011043427605748595,0.010162503947505355,0.013935343537683923
350,95.80765618915072,103.23662916493782,138.53967008709057,2.068773691692798,1.5223974101377462,2.559714254622459,Medium,Medium,Income,-0.00044503240089247107,0.0017463261630048831,-0.0010946946075172594,0.011228136786037454,0.008102826541794745,0.013156662167249198
351,95.23161592401007,103.82079439498544,141.05923508037236,2.2334917935129535,1.476510378641106,2.429349568915574,High,Short,Income,-0.001663364755672068,-0.003998896161895558,0.0008139811223501456,0.012721526219645053,0.006636237406504006,0.012370351564740565
352,94.51551938742928,103.46645155317191,144.44657780943172,1.6857372766432088,1.4371311291920243,2.0,Low,Long,Growth,0.0010730153901506896,0.0011823689703543113,0.00018303560824426508,0.00806729906893856,0.004653985635285361,0.02000927275816363
353,94.33225802277357,102.6741053934451,146.61056206339745,2.3162330203877013,1.5063662570024499,2.5214052490205416,High,Long,Growth,-0.0014045051295806144,0.002519316686181148,-0.000611603070366287,0.008036276207073303,0.006203828796910173,0.020448985257681164
354,93.76873575513126,101.39001471321146,147.19246460151726,2.2526568756813985,1.3108130239231686,2.1612850255930107,Low,Medium,Preservation,-0.00021643003026935548,0.0008802900351138206,0.0009083311216725801,0.012423763074554993,0.009606309230617604,0.012763535436704337
355,93.24758617272589,102.42121067592248,146.56335718341793,2.0961512528142157,1.2731642018995613,2.871712395128346,Low,Short,Growth,0.002219748378686989,0.0006558118082237376,0.00330867727994463,0.011150052316638522,0.01056102305450141,0.01476467299601383
356,92.10982825423652,103.77393595878819,146.92468991120344,2.1863303081541714,1.3528235098713355,2.0,Medium,Long,Income,0.0013753797703609655,0.0011801998629864107,0.004452247785689012,0.008719508719888506,0.007181970263860569,0.014768367318142551
357,91.0957344184758,103.30624190380881,148.2741444366034,2.0545832709477643,1.4957528780100087,2.7484061352814066,Low,Long,Growth,-0.00014582517545122032,-0.0004712237175449906,-0.0010862012320852475,0.009757586344365335,0.0059484200368215105,0.015398646320369705
358,90.47061148980885,103.56324977640809,149.20323124041724,1.8872474460134057,1.4395403360327377,2.0451476557055446,Medium,Medium,Income,-0.0036335489306914977,-0.003858422644072634,0.0021027475108658334,0.00980804569568744,0.008711857409898894,0.012678692992720654
359,90.18525554529133,103.85674268772581,148.75093714780655,1.9096397316359706,1.5875797160070584,2.255251217159067,Low,Short,Growth,-0.00011446514011753,-0.0010980530282098553,0.0012695487902076197,0.005479075238411442,0.005797528219848703,0.015177507432352725
360,89.01021038999191,103.23415490669593,146.20120662857178,2.209884929927182,1.6863526339093209,2.1188036853684165,Low,Short,Growth,0.0016244478310627243,0.0010850689416938323,-0.0022052709527973194,0.008082599242441925,0.006546342257765964,0.011152089647569995
361,86.73411541792615,101.64867215920177,144.7127657078275,1.992237203669667,1.5402749628921402,2.1132397934510307,Medium,Medium,Income,-0.002852721275185074,-0.001992574545028616,0.0007723648206825881,0.013345339825911136,0.0072058425814403556,0.018108464367448812
362,87.63514276524342,102.06283201400446,143.29994820797344,2.287088462568187,1.352593412066755,2.875916096336992,Low,Short,Preservation,-0.0012649197669906483,-0.004127344886282155,0.0033857714585496723,0.010338942276985862,0.010592082229476505,0.007765762987408932
363,87.72048823194216,101.93399309417777,145.34678607835298,2.029932197346528,1.3387452426680087,2.201509216366525,High,Short,Preservation,0.0009389915070398487,-0.000975979614685535,0.0016869279417235927,0.012264225405357291,0.007011742199664213,0.01830661712662678
364,87.78774585864814,101.86090092479662,144.99881512123665,1.829475896438208,1.3113954804684842,2.707041056928073,Low,Long,Preservation,0.0022446223831616807,0.00020606137510171835,0.0025684741885225884,0.008905954936429155,0.006715534282855389,0.01186448846340991
365,86.3978490865475,101.2115122325921,144.89268910401708,2.013382941124787,1.354652999478269,2.689990416769551,High,Long,Growth,0.0016021636104240592,0.004082782696717422,-0.001104086042723858,0.00667715357508471,0.005602463258032426,0.012188242454678627
366,85.23425645037777,100.75344274729196,145.20677619085694,1.9025192846073928,1.5469964925274864,2.6300379415945057,High,Short,Preservation,0.0025344192788523193,0.00012620125331299205,-0.0016182691704678316,0.007259600434651129,0.004769022270913102,0.016690260232230778
367,84.13969893048045,101.35509118152758,147.17833316009958,1.8216084707512534,1.50383240981048,2.1864196897164594,High,Long,Income,0.001966137262658614,0.000752783754930696,0.0018858308872209684,0.010427350183582366,0.010558242200703824,0.016856603834050656
368,83.5149711360886,100.8364543743875,145.94159128217427,2.082879455377651,1.4146411131131194,2.770056801235191,High,Long,Preservation,0.0005744276932524998,-0.0003085487136508575,-0.0014329938678987264,0.009426915941108588,0.005603952726133881,0.01394107636231781
369,83.99229988045592,100.1225589342541,142.84012421411674,2.292152312775176,1.7590359464339582,2.561482442972313,Low,Long,Income,0.0016243405357955854,0.0038952360124445387,0.0009655650268216461,0.008656915490925133,0.007551983660390621,0.01471058499855375
370,85.65698536288045,100.58616066321173,143.44019265353074,1.925066549897168,1.384665479059873,2.923627588026771,High,Long,Preservation,0.002412691493020696,0.0026601528101950407,0.0022924708028522743,0.010270375013113904,0.007042776001083795,0.01829199636337806
371,85.74119337729915,100.99704955613099,143.6483279944108,1.9097498423421588,1.5524601784875054,3.0,High,Medium,Income,-0.00040013171243135715,-0.0019894153916427226,0.0013506918015278,0.005783762178591608,0.010376589477045946,0.015164026541400345
372,86.83147484692375,101.59500118146035,139.545939362078,2.087919256405882,1.442637341076181,2.7863327880978055,Medium,Long,Preservation,0.004490592833491437,0.003034945197153747,-0.00482943345967062,0.009874772375352968,0.004505322551418606,0.01780964417651843
373,85.50777985442622,101.38935649430003,143.56587048450882,1.7397392429993173,1.780154119921674,2.4107027493383852,Medium,Medium,Preservation,0.0016613005255842253,-0.0014180877727539099,0.005299842797101708,0.01250672661419331,0.007129360455388571,0.01582735613953333
374,84.33262732172109,102.71117172011068,143.4644843340671,1.896655788004634,1.4791886381126227,2.338688918747866,Low,Medium,Preservation,-0.00021476377820780384,8.172457326090465e-05,0.0009346769027453759,0.010611956143227814,0.006412877983704891,0.011641613463811975
375,84.71331900988869,103.87743995653045,141.1841527069638,2.013563215978991,1.54841391797778,2.303531806937307,High,Medium,Growth,-0.0011982091946322628,-0.004197522224177062,6.784522548408211e-05,0.009275825124707792,0.009145136677588771,0.011859506735707154
376,84.30880465989439,103.59858403030458,142.3352551289,1.7199131582845886,2.0,2.3757014237714005,High,Medium,Income,-0.0023808867752294093,0.0007007153290107695,0.001323698727805652,0.013455656036152164,0.010292557799116062,0.0209348370511759
377,84.70236666632093,103.35398224668485,140.54950610804244,1.786138670481185,1.2427411924568499,2.762520694508913,Medium,Short,Preservation,0.0002671370650784448,-0.0034526098887758656,-0.0007065379748912999,0.0067624994206937575,0.010732895721003378,0.013895714823082914
378,84.41455126250992,102.8290887428671,139.94270945869738,2.1561528778638275,1.731204174141655,2.5134330817220034,Low,Short,Income,-0.000717565055359417,0.002371399021016888,-0.001442556965347099,0.011319150167945415,0.00552930258193525,0.005272582163134677
379,85.1973404523928,102.24509601355497,143.91815695291885,2.3024373411339063,1.402755221441968,2.0,Medium,Medium,Income,0.0010478239210521976,-0.0005992039014782056,0.0011830110103782444,0.013324887632455375,0.007650814190925136,0.01692857954504293
380,85.61903381647143,101.6778102797906,143.10954118450303,2.2438052496072083,1.2686192369489475,2.8729873906873484,Medium,Short,Income,-0.001909051397658045,0.002104923294161551,-0.0006312261502663443,0.006169401975275589,0.008162352244582704,0.021043255933018014
381,86.54666073433319,100.99759497988482,142.0875964988722,1.6609323968725476,1.4526658497455163,2.5969454384679085,Low,Short,Income,0.0017769664880357347,0.0005081935349369039,0.002229178400170197,0.012255974286623667,0.002970041839367797,0.017930971767122925
382,87.25051589098038,100.83416374993868,142.9396810686547,2.1523922409547813,1.7140599610946359,2.4625680908862964,Low,Short,Income,0.0021884758933333123,-0.0011716037208979759,0.00039595945681640906,0.009288813333979124,0.010590830172281676,0.011259327962916938
383,86.55546490552405,100.44345061783004,142.76171872263595,1.8530217544374765,1.4709077155479386,2.596657995130994,Medium,Long,Income,0.0017092803443655071,0.0007052602262191844,0.0026650001852117897,0.006894776921223828,0.006831765796979083,0.013837778325775697
384,87.50891000718507,100.32266387139832,142.15998428039126,1.8821296697711907,1.6703254681697217,3.0,Low,Short,Growth,0.0013267876924049522,-0.001743278659682056,0.001117588755626265,0.008507726309500824,0.009187597654156597,0.015329083740031816
385,87.56012114780569,100.16289903469531,141.22030686790828,1.9585830193893445,1.5923547660433057,2.5291501057462122,High,Short,Income,-0.0001033977618138675,-0.0004928091352685504,0.0010317151229892489,0.005224679455571889,0.010401427369624718,0.015555875287406812
386,88.52410710842823,99.66774816844486,141.842405050577,2.1705013161964004,1.5096198682468929,2.423192759580956,High,Long,Income,0.0009894814268891416,-0.0009972452213345482,0.0011738798013420767,0.011083893556032245,0.009426915396936039,0.012880315811410265
387,87.9270569450272,99.44658253935071,142.49568904663784,2.032082353346484,1.6049758114942687,2.785603391467793,Low,Medium,Income,0.0011723785677984365,-0.004076550441725233,-0.0014850561092497384,0.009129483175544755,0.0031787451384193742,0.012116872683554242
388,88.70149744755031,99.58536067341556,145.31689839469678,2.182212526588695,1.3487361259162065,2.172282164266349,Medium,Medium,Preservation,0.00019021749457761222,-0.0003186163742106793,0.003801468334835986,0.009196032478820516,0.0068262457533510195,0.023657579270939845
389,89.90995875948924,99.54290525705638,144.0727088922939,2.100513790174221,1.7988958115683893,2.427762523153503,High,Short,Growth,-0.0005452515989682691,0.0013919585989835058,0.00022368160216842882,0.011630676038114601,0.009967205949565992,0.012397946478971713
390,88.86167264150819,100.4929193723244,142.06694746735755,1.8638859762283895,1.6953520240573134,2.2480798917876346,High,Short,Income,0.005436399679882537,-0.005045778734780534,0.001005783018930997,0.009950583599333162,0.006557842732867134,0.017478664608772353
391,89.73886105408279,100.29622559911449,143.1994082519197,2.0308378629607295,1.7462806370555437,2.5054938515928633,High,Long,Income,0.001225214962316205,0.00278352471135833,0.0013221634058047803,0.009245016094227112,0.00794932777966413,0.011529815291014132
392,90.44267493861042,101.74704779054115,139.98704433769868,1.9535666105952403,1.179625184386494,2.4776630751136315,Low,Medium,Preservation,0.0018415162697732008,-0.004887943121070891,0.0004054881159218803,0.005715588489765819,0.00647253094066574,0.009408399417478267
393,90.75679011473981,101.28930063279768,142.76014148698013,2.0627827305761617,1.3671484816161426,2.3128185311912537,High,Medium,Growth,0.0026620220450960285,-0.002434752647047926,0.0010458948527670591,0.0042123698681891565,0.007199758132371392,0.01411294552801829
394,91.09416532244657,101.31375946876089,141.76180104171516,2.1675036821275353,1.5540067979246905,2.207057673858057,High,Medium,Income,0.0012177841788190422,0.0009094175638184499,0.0021154340964065215,0.0067643971373724686,0.008311706084105329,0.01622205458098095
395,91.290594979795,99.52940558478892,140.82633420312072,2.0763038205287407,1.7634125999265853,2.7048169143165826,Low,Medium,Preservation,0.0008209531842914786,0.004443215061739339,0.0050107659512705184,0.008128996630092566,0.002757932473668682,0.0214468530695288
396,90.45107575842191,100.17834712118582,143.47393871395667,1.670542359965621,1.6108133136571399,2.4079834953786543,Medium,Short,Income,-0.0009434554770989443,-0.0016617895238452448,0.001501968541820125,0.008442077378473276,0.009142915837172364,0.016147470196027528
397,90.29528911059961,100.7007649398458,140.70294317696747,2.199018768529708,1.5693433393009477,2.0,Medium,Short,Growth,0.0017371433005557884,0.001536791640544064,0.0023019879659092126,0.011538298334006936,0.007295805531055043,0.008236931989558095
398,90.88452305954686,99.53064416307183,139.73249384410144,2.0733993750212703,1.6444182531751728,2.0,Medium,Medium,Income,-0.00041490848883640925,2.8328325682889122e-05,0.0002483517408725719,0.00902019758321005,0.006299411146481988,0.0065135357815851655
399,91.16510511727823,99.11520384890382,139.112598117252,2.0846168628186805,1.2864298870860598,2.9383578072620864,Low,Long,Preservation,-0.003756285607746985,-0.000859404662084738,0.002767645483778622,0.011272678112697413,0.007624357880015602,0.015241700439408335
400,90.92096853363806,99.46267423318595,140.25329481900934,2.0107788310516357,1.6620228740238434,2.6181166264590123,High,Long,Income,0.0013706792802271257,0.0013353608348004274,0.0021004426202445555,0.007232492208125385,0.011984094172258767,0.022824052501752422
401,90.77293224635169,99.74503193117106,141.7037056401398,1.9347799287521388,1.3636690522076829,2.020348481344529,Low,Medium,Income,0.00036537790821807595,-0.0006819352133969263,-0.0002474526836582409,0.008405683018637432,0.00329028767601686,0.013903713789320694
402,90.31612109448531,99.18509755638364,138.89761871874808,1.902301664795612,1.3692401274702224,2.339702508768041,Low,Long,Income,-0.000511154880416838,0.0002565528924897216,0.0020618015345028125,0.00800020028861526,0.009510636554201353,0.014158015895652668
403,89.76333853291368,101.25356489300125,141.72333179269157,2.2968511840403916,1.6612404277956134,2.3481941149684697,High,Medium,Income,1.5464632009131905e-05,-0.0002095303012072303,0.002508671852181925,0.011154651173956708,0.009062353273695117,0.0226756882240666
404,91.29460483119529,101.46865128450297,139.45996390137924,1.6351112083739263,1.3168992588195303,2.7644676558675574,Low,Short,Preservation,-0.000928002256123154,-0.0007767600036074069,0.0008182341825010377,0.01031534320626461,0.005549219678502061,0.014660799102066184
405,91.56346399834146,101.12979408674809,139.2873646891898,2.1995467871959264,1.5851976633562368,2.4783462480432035,Medium,Long,Preservation,0.0007666679165265137,-0.0006300869125171124,-0.0021054366535079305,0.009241433967579364,0.011694265348742627,0.02282841670606476
406,92.62215595413493,101.72439879404186,137.3886324158078,2.059648994841206,1.7945501891379065,2.2535450424381587,High,Long,Preservation,-0.0004076693018631813,-0.0008820852278517222,0.0015869438989691176,0.017846775515483863,0.00667420870502807,0.014072047911728213
407,92.1488163779707,101.43404789655827,134.62919991997873,1.9069888931730246,1.280776202414253,2.6890573461229845,Medium,Long,Growth,-0.0014586418682970663,0.001909028027895039,-0.0008300913307271593,0.004279696001622959,0.00813704933908323,0.016420743730529402
408,90.94395381183502,101.5744275577405,135.57258416418236,2.1362456861527925,1.3003340785043378,2.853333836296628,High,Medium,Growth,-7.891967204667612e-05,-0.0004589007268811244,0.0006442987135552858,0.00754391533664267,0.006917371147186933,0.018253484090062985
409,90.76196980540738,101.31008768099147,137.63427210161672,2.297470262747347,1.7121617306013603,2.512633968160611,High,Long,Preservation,0.0015357872845758402,0.0005019717912474057,0.00019251718641934926,0.013655976880822356,0.0077881636588065795,0.015403686286478953
410,92.24328544031079,100.88457057209015,135.98170364543114,2.3683503643420125,1.5856471065441315,2.487877625590767,Low,Medium,Preservation,0.0017496903092514729,-0.001757292095375331,-0.0008601789662960653,0.009684992101570564,0.005813627540660994,0.014532863199265384
411,90.06350669979594,100.44904446636144,133.09814900169937,1.7278980817183398,1.2944019017118098,2.9531389027227206,High,Long,Growth,-0.0014417271257011997,0.002142421097094073,-0.0010168004999348747,0.009533611746269679,0.007009650906350407,0.014724850712056904
412,89.38378113674543,100.60257911973561,130.8465921379561,1.913690631627118,1.440438231415255,2.5691089622031895,Medium,Medium,Growth,0.0019301193407272432,-0.0009140582808445845,1.9288860347802667e-06,0.01224960882414689,0.008071900331958278,0.013073043217923365
413,90.19103729984298,101.29310378634337,130.29376608671635,2.131577653851897,1.2310823002451166,2.402825263023337,High,Short,Income,-0.0010812511301448431,0.00016114258733966746,-0.004318317871097033,0.007440325677751117,0.006436433423484436,0.009076942100290817
414,91.39896481634828,101.68827919402818,133.46377297647103,1.6429441713244872,1.7596046219407635,2.732422279687868,High,Short,Growth,0.0039140335224694366,0.003620165012246368,0.0008995275047580465,0.004855757701342345,0.0068855233855599106,0.01686186441616279
415,90.67531150618512,102.52106908515434,133.22398970425888,2.1373424626084234,1.1428996113426337,2.7469991350220737,Medium,Long,Growth,-0.0008315090801512049,0.003496135628464314,-0.0037515743981595294,0.013617585635637525,0.006103009158447415,0.01503260382954951
416,90.45018679071403,102.59845227079951,131.6273867550312,2.142208209452291,1.291506845859864,2.565826623003034,High,Medium,Preservation,0.0016585220780628207,0.00041373752750845853,-5.083604698046863e-05,0.006133540353125985,0.010139789760183704,0.00687585577407414
417,93.45279767622222,101.12777048379388,132.54656220129303,2.0286866976002145,1.3646998475731082,2.4738173965470613,Low,Short,Growth,0.0008514244008222093,-0.00047633676597634995,0.0030994102791614894,0.007819814935123771,0.006621607303839721,0.021161138856014068
418,93.4853932349912,101.43768950788666,133.46259093572945,2.0240651226852426,1.6010849834995617,2.6153219251924713,Low,Short,Income,-0.0002763294249953633,-0.0003236502354915616,-0.0007663880259421244,0.01163809990081968,0.006139671488048656,0.01650529090914799
419,93.13082015768936,102.4005587166315,132.7365565376024,1.9896480438851623,1.183615547791021,2.2124657320568653,Medium,Long,Growth,-8.586341391583307e-05,-0.0022547013129301428,0.0009148696778195628,0.007736537058689919,0.008024621243134071,0.015192254958216338
420,93.25427289898649,103.45962449778358,136.53876475966197,2.0983307004571343,1.3331327037826157,2.967052274933609,Low,Long,Growth,-0.0018216649828847876,-0.0016841369156786919,-0.0015364299913430838,0.005892848795968163,0.006642222239015201,0.010666810187992138
421,92.01734697476934,103.88453393475746,137.43345791044098,1.872622673752112,1.6321233828310693,2.4608487177486245,Low,Short,Income,-0.0004044320198605041,0.0005946923144328314,-0.001976389389542768,0.00552143900548469,0.013020961741450758,0.015581627259428472
422,92.1989479101542,103.3979737832891,136.63081862842992,2.2116361416856978,1.5912774707519877,2.253952159232759,Low,Long,Growth,-0.001018981134954179,0.0029967128751716278,-0.0004899801772447052,0.007843100642073502,0.009041441109532105,0.01514952414574976
423,92.48503102783252,103.24981528634507,137.3606855945899,2.2581319742233887,1.3124804162740413,2.3694231958036602,Medium,Medium,Income,-0.0011860952044596299,-0.0009711529843852891,0.0014516980673999437,0.012822651268043257,0.00610012893680285,0.01219609000084404
424,92.4449110318447,104.57599823199746,135.27948393161907,2.03266926360691,1.3261010543204572,2.040739377058363,Medium,Medium,Income,-0.0019869565058092974,0.005050457224734577,0.000901936725051998,0.01151900792745714,0.00794523406885956,0.021031853925300426
425,90.37327884070572,103.79231832387589,137.49330692749675,1.8646879227393893,1.433489583506451,2.3288236400356634,High,Medium,Preservation,0.0036923377988737943,-0.00036467044387452236,0.0006801225236686654,0.011842200135694156,0.009343686508355521,0.017459552514208
426,90.36761164541531,102.93178226915698,141.11607547097006,1.9735462440649123,1.282421657358099,2.6935326204689636,High,Short,Income,-0.0002073712778530403,0.0006885273226899758,0.0023834262142718747,0.007421120669186274,0.010077323532629148,0.016795481466776292
427,91.06709010232353,103.3217626393952,143.19884898571516,2.145298869475657,1.5037312914619412,2.1596429789551057,Low,Long,Preservation,-0.0007188444801858665,0.0015993048574261973,0.0002559987806127067,0.004327647593653258,0.006837405854905096,0.019347039382100122
428,91.28826081503227,103.33220865284137,140.9944394649609,2.1084906306594595,1.2994002507031694,2.014027100376241,Medium,Long,Income,-0.0013449981780903398,0.00039888466769203833,0.0013444688222737267,0.005248391133757549,0.007492683256001265,0.01627932445752239
429,91.43653381134031,103.15729269034195,139.95379556503676,2.0253629845069785,1.5972215128204403,2.57916856074941,High,Medium,Preservation,0.0008176997985685758,0.0006571730896942576,-0.004901130968094746,0.012082917656980278,0.0061053677162916774,0.010526120278091793
430,91.18678310528544,103.82724732607683,139.63078686660398,2.14625338180143,1.2851425142420183,2.333849083501276,Medium,Short,Income,0.0027169966102854265,-0.0003748604475640221,-0.002125973232732811,0.006079703783684106,0.008803305736242793,0.023123834770139205
431,90.55322875398357,104.0996253538062,135.73538305455799,1.948227695848887,1.3739367093935908,2.446014299480387,Medium,Long,Preservation,0.0020302566426002597,7.146312893450827e-05,0.000786758356208267,0.01179676049882881,0.008540582575425332,0.017854147083446306
432,92.20362717547863,104.45011854012218,136.55883687283688,2.3757301430960385,1.5419800852346714,2.3330582650413922,High,Short,Income,0.003200635711941852,-0.00048610891671199355,-0.0008217842661955868,0.015421910243293278,0.005632831052843569,0.017984532957581952
433,93.11296788489449,103.35106278918794,138.24237805230314,1.810159689838642,1.498455263340193,2.1513690272364223,Low,Medium,Income,-0.00033087513045450354,-0.0018180182647043884,0.0015165733010528038,0.009603474041879966,0.007219883757938423,0.013785988200722606
434,93.35404946396609,103.48801946332638,134.2927892612971,2.151536135952025,1.3113182091013196,2.6097474855915217,Low,Medium,Preservation,-0.00037884233923992424,0.001062667194453986,-0.0005584422521595869,0.011064770617623593,0.005531518065286787,0.012594160562593826
435,93.69686194309128,102.83904131008683,132.22559401832535,1.9994355208253574,1.4094345106006845,2.149106340953767,Low,Short,Growth,-0.0005187385258959014,0.0009712069479197688,0.003703376429945879,0.012227736659444809,0.00888400993475607,0.01411009141572443
436,93.87372658182774,103.49924479240073,134.93353506281235,2.3170980895937863,1.3479136434386119,2.6770062500333127,Medium,Short,Income,0.0006749604578447413,0.000557620304694598,-0.0006662916029687734,0.015510914519373961,0.006354514371875657,0.020549140047135248
437,91.84941571756507,104.75820518588174,136.37337951998177,2.184342871200536,1.5418970022355185,2.75628333418993,Low,Short,Preservation,0.0033542027163723804,0.0014666744398432647,-0.002663566751420105,0.015259739749859565,0.004944022754013291,0.011876941376365725
438,89.60290361878602,104.92513130664241,133.84933168377705,1.853952844421573,1.3879218280626295,2.0,High,Long,Growth,-0.0006107716925493677,0.002645851238131074,-0.0009339647080290381,0.01239279777279672,0.005804892865687618,0.016109731183744397
439,89.3626227325668,105.99586439408576,133.3367767010997,1.9338400670488065,1.5477235446707958,2.4603006489997883,High,Short,Preservation,0.0005692166131751622,-0.0026095392909098315,-0.00047692168267347965,0.016061060030098252,0.004289535921648881,0.010774560820324549
440,87.93365219163414,105.5216638320615,131.46430299522487,2.079590352380816,1.6201460084661556,2.6991043547390623,High,Long,Income,0.0034179528310441807,0.0002728743861171286,-0.0023662776336704472,0.008801775141857189,0.006846597981041003,0.011456619406024127
441,89.04518438256056,104.63622595583995,133.80495942076413,1.9261957027362981,1.2321507600824773,2.5577699488439967,Medium,Short,Preservation,-0.002043510953418022,0.001690528541760204,-0.0026869143200405547,0.01642310101185839,0.008290959762273521,0.019490757283321346
442,88.36068504172746,105.11675816028162,133.42670116185403,2.0027845146869216,1.5400128797067942,2.14125957164983,Low,Medium,Income,-0.002633571650640691,-0.0015214335289439756,0.0032022372123010055,0.01100016786171499,0.009263690814565068,0.019093957186279768
443,87.84255255986342,105.76555457029839,132.95959247611955,1.745826440472392,1.8220754229115235,2.5477097463900975,Low,Short,Growth,-0.0018384869430398839,0.0010854946386006726,0.0008823042882111778,0.007633475069586499,0.007129605280822163,0.017637501971135474
444,87.3567135212042,106.79079376323446,130.50592670533362,1.9925607769729976,1.4716141116116441,2.1320032922622443,High,Short,Growth,0.001002780508312393,0.0018744540909705315,0.0016237684726573224,0.007729735933998729,0.006669698268809871,0.01462260331163925
445,86.49168525193456,108.77598121502928,130.45202083035883,2.080450854898091,1.263457306901644,3.0,Medium,Long,Growth,-3.6665637623731337e-05,0.00011782973918198625,0.00011269599262411464,0.004841634273344629,0.005067966976090537,0.022164701574058136
446,88.42274802819551,108.65559866152094,131.08651772792882,2.098531242452312,1.5105732001276002,2.5294968621439127,Medium,Medium,Preservation,8.88258746090126e-05,-0.0014731290549885856,0.0010687910572123771,0.009731253850801022,0.01193025274948437,0.016670714334239747
447,88.20176241043085,106.36583671132782,127.93140733180346,1.893304289830698,1.7998922272577518,2.3248746599429455,High,Short,Preservation,0.0008202217922602252,-0.0009263750724353137,-0.0023334502575937384,0.009640821821546826,0.00527134641900982,0.01907439331600089
448,88.97296774704309,105.41656049445443,129.89644900539446,1.8629427941089929,1.703540214711691,2.872424701645908,Low,Short,Growth,-0.0021293957763182437,0.0006799535274582768,-0.004364019801361276,0.009142726823938272,0.008179521251223986,0.016328786338515523
449,87.8217006755211,106.05758529586284,127.96148655063791,2.0392572542548746,1.4416469604439743,2.7502114940344997,Medium,Medium,Income,-0.0005655843867213325,-0.002094879961163977,0.00020180071250981604,0.011575771486992584,0.011094052816216884,0.00736824059252161
450,87.86813011512444,107.67194964733591,128.41691836271474,1.97268145668438,1.578376476217885,2.2293156163534324,High,Medium,Growth,0.0026684457089411664,-0.00017152902982128142,0.002397579939432768,0.008362267757258878,0.009861138427269904,0.014809042323365676
451,87.85911825318314,108.14605326007685,130.07578610908052,2.2270763571663235,1.4853737606104813,2.6099255057515136,Low,Long,Preservation,0.002444082643702944,0.0013827498635561406,0.00037422122811100225,0.0052952677471489506,0.007568013182540818,0.01918807664990501
452,86.68760088082479,107.4297273324645,125.8981036680055,2.1602240580845566,1.5288739748424196,2.51065562765209,High,Medium,Income,-0.0022582770296979676,-0.002216463973742321,0.00015107886770488203,0.016016650390209313,0.007597159225810661,0.009819388706699655
453,85.06847152808953,107.87246486103513,124.5228166650428,1.7895771194395063,1.3531287199599462,2.4848470610295856,High,Long,Preservation,0.00022480847383374948,0.005229399250058388,0.0007369376028667624,0.009524638198138835,0.009288623407242876,0.017073591355374788
454,85.69690988230101,108.43368634371328,123.80891127913172,1.8248600768084842,1.3445488908684888,2.2020392414909873,Low,Medium,Income,0.0012333618711726155,0.0009007054433938565,-0.0035562755187846786,0.007801443742716187,0.0056045956122067735,0.01796865742197851
455,85.62587745082033,107.92644191297174,122.23973005076397,1.9740541529996742,1.3606955549958772,2.8121111154115046,Medium,Short,Preservation,0.0038213180884336525,0.004928013077659057,0.003126602990500834,0.010386014357032024,0.006393136418657746,0.011950123236599367
456,85.12924996103493,108.05355064762497,122.88454288134186,1.980542166596029,1.6864576215324882,2.8288098405981468,Medium,Long,Preservation,0.0006273192443949574,-0.0035682223117971955,-0.0012682730239032777,0.011840938124459298,0.009271647375866929,0.015874278647523644
457,85.09056836480592,106.25828219036077,125.31609098098254,1.9692512698385891,1.7016099727359864,2.6762357639375822,Medium,Short,Preservation,-0.0007893994543388572,0.00032755496258698536,0.0036088285247884624,0.009572473001519973,0.009899552213046543,0.01570374268165676
458,86.14984741468136,106.80819800838425,124.99717895144873,2.116670177336094,1.3248358397389477,2.192780643973715,Low,Short,Income,0.0031405867554241055,-0.0006445152216142517,0.0016809574210216722,0.0070450419411152345,0.009760307220857075,0.016532585793760542
459,87.31639111670773,108.07466791313573,124.61751769214374,1.7789319366562484,1.5731250978782565,3.0,Medium,Short,Preservation,0.002831083272386781,0.001332990880854092,0.00018552316931676877,0.010777547467386914,0.0094069390240394,0.014942672996005298
460,86.82028453927094,107.72539485728933,127.51227302485748,2.136178098040221,2.0,2.377803026599308,High,Medium,Growth,0.0025342772100709707,-0.0021971737150957463,-0.001265314422182663,0.010487698346584586,0.009822233592030044,0.014239388287870941
461,86.86694723283185,109.25106758924905,128.29784391962744,2.078157810246011,1.6673760187214808,2.5294914349895725,Low,Long,Preservation,0.002031458143731609,0.0020464011971265367,-0.0006447004453820421,0.010974423697977527,0.006387875076619131,0.013442421618330916
462,88.30501908586002,108.57540938671431,129.3851725874568,1.915707890653102,1.5894062107067535,2.529658422558657,Medium,Medium,Income,-0.0009867300791077697,0.002324802744940707,0.0027087442633913117,0.0050542472055017905,0.009644173827049157,0.017561812314681683
